Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,ACS18_5yr_B03002001,ACS18_5yr_B03002002,ACS18_5yr_B03002003,ACS18_5yr_B03002004,ACS18_5yr_B03002005,ACS18_5yr_B03002006,ACS18_5yr_B03002007,ACS18_5yr_B03002008,ACS18_5yr_B03002009,ACS18_5yr_B03002010,ACS18_5yr_B03002011,ACS18_5yr_B03002012,ACS18_5yr_B03002013,ACS18_5yr_B03002014,ACS18_5yr_B03002015,ACS18_5yr_B03002016,ACS18_5yr_B03002017,ACS18_5yr_B03002018,ACS18_5yr_B03002019,ACS18_5yr_B03002020,ACS18_5yr_B03002021,ACS18_5yr_B03002001s,ACS18_5yr_B03002002s,ACS18_5yr_B03002003s,ACS18_5yr_B03002004s,ACS18_5yr_B03002005s,ACS18_5yr_B03002006s,ACS18_5yr_B03002007s,ACS18_5yr_B03002008s,ACS18_5yr_B03002009s,ACS18_5yr_B03002010s,ACS18_5yr_B03002011s,ACS18_5yr_B03002012s,ACS18_5yr_B03002013s,ACS18_5yr_B03002014s,ACS18_5yr_B03002015s,ACS18_5yr_B03002016s,ACS18_5yr_B03002017s,ACS18_5yr_B03002018s,ACS18_5yr_B03002019s,ACS18_5yr_B03002020s,ACS18_5yr_B03002021s,ACS18_5yr_B25003001,ACS18_5yr_B25003002,ACS18_5yr_B25003003,ACS18_5yr_B25003001s,ACS18_5yr_B25003002s,ACS18_5yr_B25003003s
"06059088902","14000US06059088902","Census Tract 889.02","Census Tract 889.02, Orange County, California","ca","140","00","ACSSF","0006978",,,,,"06","059",,,,"088902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4754,3325,238,10,54,3007,0,0,16,0,16,1429,841,0,35,7,0,518,28,11,17,252.1212,238.1818,62.42424,10.30303,52.12121,239.3939,7.272727,7.272727,11.51515,7.272727,11.51515,152.1212,164.2424,7.272727,34.54546,6.666667,7.272727,135.7576,19.39394,9.69697,16.9697,1221,572,649,24.24242,53.93939,57.57576
"06059088903","14000US06059088903","Census Tract 889.03","Census Tract 889.03, Orange County, California","ca","140","00","ACSSF","0006979",,,,,"06","059",,,,"088903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8988,6605,878,0,0,5583,54,0,90,0,90,2383,1050,21,0,15,0,1153,144,68,76,347.8788,226.0606,105.4545,10.30303,10.30303,240.6061,39.39394,10.30303,47.27273,10.30303,47.27273,319.394,284.8485,20.60606,10.30303,13.33333,10.30303,350.9091,87.27273,44.24242,72.12122,2065,1136,929,21.21212,79.39394,81.81818
"06059088904","14000US06059088904","Census Tract 889.04","Census Tract 889.04, Orange County, California","ca","140","00","ACSSF","0006980",,,,,"06","059",,,,"088904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6013,5279,595,0,0,4649,0,0,35,0,35,734,426,0,0,0,0,233,75,57,18,323.0303,304.2424,123.0303,10.30303,10.30303,313.9394,10.30303,10.30303,25.45455,10.30303,25.45455,175.7576,161.8182,10.30303,10.30303,10.30303,10.30303,116.9697,56.36364,53.93939,15.15152,1463,905,558,34.54546,70.30303,76.9697
"06059088905","14000US06059088905","Census Tract 889.05","Census Tract 889.05, Orange County, California","ca","140","00","ACSSF","0006981",,,,,"06","059",,,,"088905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5273,4746,557,0,0,4104,0,0,85,0,85,527,450,0,39,26,0,12,0,0,0,368.4849,361.8182,90.30303,10.30303,10.30303,354.5454,10.30303,10.30303,36.36364,10.30303,36.36364,217.5758,212.7273,10.30303,32.12121,23.63636,10.30303,9.69697,10.30303,10.30303,10.30303,1331,631,700,38.18182,72.12122,69.09091
"06059089001","14000US06059089001","Census Tract 890.01","Census Tract 890.01, Orange County, California","ca","140","00","ACSSF","0006982",,,,,"06","059",,,,"089001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6949,4559,272,0,0,4203,6,0,78,0,78,2390,773,0,7,0,0,1568,42,19,23,453.9394,386.0606,70.90909,10.30303,10.30303,399.394,6.666667,10.30303,54.54546,10.30303,54.54546,328.4849,195.1515,10.30303,6.666667,10.30303,10.30303,325.4546,17.57576,13.33333,13.93939,1571,966,605,59.39394,83.63636,73.93939
"06059089003","14000US06059089003","Census Tract 890.03","Census Tract 890.03, Orange County, California","ca","140","00","ACSSF","0006983",,,,,"06","059",,,,"089003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3844,1647,126,15,18,1469,0,0,19,0,19,2197,1173,0,5,0,0,1007,12,6,6,163.6364,96.9697,41.21212,12.12121,13.33333,100.6061,7.272727,7.272727,12.12121,7.272727,12.12121,170.9091,177.5758,7.272727,4.848485,7.272727,7.272727,207.2727,7.878788,5.454545,5.454545,911,442,469,16.9697,35.75758,36.36364
"06059089004","14000US06059089004","Census Tract 890.04","Census Tract 890.04, Orange County, California","ca","140","00","ACSSF","0006984",,,,,"06","059",,,,"089004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7007,3460,462,0,0,2869,0,0,129,23,106,3547,695,0,0,15,0,2806,31,7,24,307.8788,289.697,84.84849,10.30303,10.30303,273.9394,10.30303,10.30303,81.21212,22.42424,76.9697,330.303,210.303,10.30303,10.30303,10.90909,10.30303,333.3333,24.24242,7.272727,23.0303,1773,988,785,38.78788,76.9697,83.0303
"06059089102","14000US06059089102","Census Tract 891.02","Census Tract 891.02, Orange County, California","ca","140","00","ACSSF","0006985",,,,,"06","059",,,,"089102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6659,2779,738,31,9,1962,0,0,39,0,39,3880,1228,0,0,0,0,2572,80,20,60,347.2727,216.9697,79.39394,22.42424,8.484848,199.3939,10.30303,10.30303,19.39394,10.30303,19.39394,324.2424,295.7576,10.30303,10.30303,10.30303,10.30303,389.697,47.27273,13.33333,43.63636,1656,1169,487,53.33333,90.90909,76.9697
"06059089104","14000US06059089104","Census Tract 891.04","Census Tract 891.04, Orange County, California","ca","140","00","ACSSF","0006986",,,,,"06","059",,,,"089104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6565,1210,138,30,12,1021,0,9,0,0,0,5355,1587,12,27,0,0,3681,48,31,17,336.3636,104.8485,45.45454,25.45455,16.9697,95.15151,10.30303,7.878788,10.30303,10.30303,10.30303,346.0606,313.9394,16.9697,27.27273,10.30303,10.30303,327.2727,35.15152,24.84848,18.18182,1401,370,1031,30.30303,44.84848,47.87879
"06059089105","14000US06059089105","Census Tract 891.05","Census Tract 891.05, Orange County, California","ca","140","00","ACSSF","0006987",,,,,"06","059",,,,"089105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6759,908,129,0,0,779,0,0,0,0,0,5851,1460,51,0,0,54,4104,182,0,182,318.7879,153.3333,56.36364,10.30303,10.30303,138.1818,10.30303,10.30303,10.30303,10.30303,10.30303,367.2727,314.5454,53.93939,10.30303,10.30303,48.48485,445.4546,132.1212,10.30303,132.1212,1201,335,866,29.09091,46.66667,49.09091
"06059089106","14000US06059089106","Census Tract 891.06","Census Tract 891.06, Orange County, California","ca","140","00","ACSSF","0006988",,,,,"06","059",,,,"089106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4397,1137,259,5,0,861,4,0,8,0,8,3260,1235,39,60,0,0,1926,0,0,0,153.3333,103.0303,45.45454,7.272727,7.272727,108.4848,4.848485,7.272727,6.666667,7.272727,6.666667,161.2121,192.1212,35.15152,52.12121,7.272727,7.272727,227.8788,7.272727,7.272727,7.272727,996,319,677,20,39.39394,38.78788
"06059089107","14000US06059089107","Census Tract 891.07","Census Tract 891.07, Orange County, California","ca","140","00","ACSSF","0006989",,,,,"06","059",,,,"089107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5471,2841,627,0,0,2154,41,0,19,0,19,2630,1381,0,0,21,0,1188,40,40,0,295.1515,193.3333,140.6061,10.30303,10.30303,212.1212,55.15152,10.30303,13.33333,10.30303,13.33333,219.3939,213.9394,10.30303,10.30303,15.75758,10.30303,247.2727,30.30303,30.30303,10.30303,1233,904,329,51.51515,72.72727,69.09091
"06059099202","14000US06059099202","Census Tract 992.02","Census Tract 992.02, Orange County, California","ca","140","00","ACSSF","0006990",,,,,"06","059",,,,"099202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9181,4090,762,45,0,3025,16,0,242,0,242,5091,1181,0,0,14,0,3803,93,50,43,358.7879,268.4849,120,28.48485,10.30303,249.0909,16.36364,10.30303,106.6667,10.30303,106.6667,465.4546,243.6364,10.30303,10.30303,13.33333,10.30303,572.1212,44.84848,34.54546,24.24242,2055,1207,848,27.87879,91.51515,92.12122
"06059099203","14000US06059099203","Census Tract 992.03","Census Tract 992.03, Orange County, California","ca","140","00","ACSSF","0006991",,,,,"06","059",,,,"099203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6246,4512,874,7,0,3451,66,0,114,0,114,1734,980,10,0,0,40,683,21,21,0,323.6364,209.0909,109.697,8.484848,10.30303,223.0303,50.30303,10.30303,43.0303,10.30303,43.0303,292.1212,319.394,9.69697,10.30303,10.30303,33.33333,327.2727,13.93939,13.93939,10.30303,1502,916,586,36.9697,63.0303,64.24242
"06059099204","14000US06059099204","Census Tract 992.04","Census Tract 992.04, Orange County, California","ca","140","00","ACSSF","0006992",,,,,"06","059",,,,"099204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4466,3935,749,64,0,2987,11,0,124,22,102,531,289,0,31,0,0,94,117,117,0,165.4545,172.7273,98.18182,53.93939,7.272727,155.7576,10.30303,7.272727,49.09091,23.0303,41.81818,101.2121,98.18182,7.272727,32.72727,7.272727,7.272727,54.54546,59.39394,59.39394,7.272727,1391,829,562,26.06061,66.06061,63.0303
"06059099212","14000US06059099212","Census Tract 992.12","Census Tract 992.12, Orange County, California","ca","140","00","ACSSF","0006993",,,,,"06","059",,,,"099212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5557,3665,2439,143,42,919,12,0,110,0,110,1892,869,0,0,0,0,802,221,214,7,243.6364,204.2424,184.8485,80.60606,35.15152,116.9697,12.12121,10.30303,48.48485,10.30303,48.48485,240.6061,188.4848,10.30303,10.30303,10.30303,10.30303,292.7273,90.30303,89.09091,6.060606,1693,778,915,39.39394,68.48485,67.27273
"06059099214","14000US06059099214","Census Tract 992.14","Census Tract 992.14, Orange County, California","ca","140","00","ACSSF","0006994",,,,,"06","059",,,,"099214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3640,3138,2582,0,0,466,0,46,44,0,44,502,335,0,0,0,0,11,156,156,0,192.7273,228.4848,206.0606,7.272727,7.272727,110.303,7.272727,33.33333,20.60606,7.272727,20.60606,121.8182,85.45454,7.272727,7.272727,7.272727,7.272727,12.72727,103.6364,103.6364,7.272727,1358,1161,197,49.69697,52.12121,43.0303
"06059099215","14000US06059099215","Census Tract 992.15","Census Tract 992.15, Orange County, California","ca","140","00","ACSSF","0006995",,,,,"06","059",,,,"099215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5084,3921,2879,39,12,623,17,0,351,12,339,1163,603,0,9,27,0,372,152,46,106,219.3939,250.303,228.4848,38.18182,12.12121,73.93939,16.36364,10.30303,87.27273,11.51515,86.66666,193.9394,147.2727,10.30303,8.484848,26.66667,10.30303,144.2424,55.75758,30.90909,40,1829,1260,569,46.06061,73.33334,68.48485
"06059099216","14000US06059099216","Census Tract 992.16","Census Tract 992.16, Orange County, California","ca","140","00","ACSSF","0006996",,,,,"06","059",,,,"099216",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4651,3549,2622,28,0,637,132,0,130,0,130,1102,467,0,0,0,0,576,59,32,27,185.4545,190.9091,170.9091,20.60606,7.272727,81.21212,112.7273,7.272727,52.72727,7.272727,52.72727,196.9697,115.1515,7.272727,7.272727,7.272727,7.272727,187.2727,35.75758,23.0303,26.66667,1511,1180,331,43.63636,57.57576,50.30303
"06059099217","14000US06059099217","Census Tract 992.17","Census Tract 992.17, Orange County, California","ca","140","00","ACSSF","0006997",,,,,"06","059",,,,"099217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388,2205,1962,25,0,166,0,0,52,0,52,183,149,0,0,0,0,10,24,19,5,81.81818,88.48485,100.6061,18.78788,7.272727,39.39394,7.272727,7.272727,22.42424,7.272727,22.42424,49.09091,50.90909,7.272727,7.272727,7.272727,7.272727,6.060606,15.15152,14.54545,4.848485,854,758,96,20,30.30303,25.45455
"06059099220","14000US06059099220","Census Tract 992.20","Census Tract 992.20, Orange County, California","ca","140","00","ACSSF","0006998",,,,,"06","059",,,,"099220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5603,4792,4003,143,0,360,0,0,286,17,269,811,443,0,0,0,0,321,47,47,0,371.5151,283.6364,274.5454,136.3636,10.30303,87.27273,10.30303,10.30303,110.303,16.9697,108.4848,276.9697,184.8485,10.30303,10.30303,10.30303,10.30303,222.4242,33.33333,33.33333,10.30303,2354,1433,921,110.303,113.9394,114.5455
"06059099222","14000US06059099222","Census Tract 992.22","Census Tract 992.22, Orange County, California","ca","140","00","ACSSF","0006999",,,,,"06","059",,,,"099222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5420,4418,994,20,10,3317,0,0,77,0,77,1002,583,0,0,42,0,292,85,57,28,276.9697,263.6364,134.5455,14.54545,10.30303,264.8485,10.30303,10.30303,30.30303,10.30303,30.30303,201.2121,186.6667,10.30303,10.30303,22.42424,10.30303,118.7879,50.90909,40.60606,26.66667,1647,942,705,46.06061,63.0303,70.90909
"06059099223","14000US06059099223","Census Tract 992.23","Census Tract 992.23, Orange County, California","ca","140","00","ACSSF","0007000",,,,,"06","059",,,,"099223",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4940,4252,1171,0,67,2922,9,0,83,0,83,688,380,0,0,0,0,295,13,0,13,213.9394,241.8182,165.4545,7.272727,59.39394,289.697,9.69697,7.272727,46.06061,7.272727,46.06061,137.5758,140.6061,7.272727,7.272727,7.272727,7.272727,118.1818,13.33333,7.272727,13.33333,1717,865,852,40.60606,57.57576,61.81818
"06059099224","14000US06059099224","Census Tract 992.24","Census Tract 992.24, Orange County, California","ca","140","00","ACSSF","0007001",,,,,"06","059",,,,"099224",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608,3314,1652,11,0,1570,0,0,81,9,72,294,148,0,0,0,0,137,9,0,9,132.7273,163.6364,159.3939,10.30303,7.272727,146.6667,7.272727,7.272727,41.81818,8.484848,40.60606,102.4242,73.33334,7.272727,7.272727,7.272727,7.272727,73.33334,9.69697,7.272727,9.69697,1055,821,234,27.27273,47.87879,40
"06059099225","14000US06059099225","Census Tract 992.25","Census Tract 992.25, Orange County, California","ca","140","00","ACSSF","0007002",,,,,"06","059",,,,"099225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606,3237,1540,14,0,1497,0,24,162,0,162,369,51,0,0,0,0,285,33,13,20,232.1212,180,153.9394,18.78788,7.272727,141.8182,7.272727,21.21212,76.9697,7.272727,76.9697,222.4242,26.66667,7.272727,7.272727,7.272727,7.272727,228.4848,27.27273,13.93939,15.15152,1020,949,71,20,30.30303,23.63636
"06059099226","14000US06059099226","Census Tract 992.26","Census Tract 992.26, Orange County, California","ca","140","00","ACSSF","0007003",,,,,"06","059",,,,"099226",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4139,3520,1391,0,17,2112,0,0,0,0,0,619,407,0,8,0,0,204,0,0,0,187.2727,203.6364,154.5455,7.272727,15.75758,192.1212,7.272727,7.272727,7.272727,7.272727,7.272727,104.2424,77.57576,7.272727,7.272727,7.272727,7.272727,103.6364,7.272727,7.272727,7.272727,1114,972,142,19.39394,46.66667,41.21212
"06059099227","14000US06059099227","Census Tract 992.27","Census Tract 992.27, Orange County, California","ca","140","00","ACSSF","0007004",,,,,"06","059",,,,"099227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5973,3980,1567,27,39,2173,0,0,174,0,174,1993,1047,0,0,57,0,752,137,98,39,284.2424,205.4545,119.3939,27.27273,28.48485,210.303,10.30303,10.30303,54.54546,10.30303,54.54546,247.8788,224.8485,10.30303,10.30303,37.57576,10.30303,215.7576,43.63636,36.36364,29.09091,1893,1074,819,49.09091,81.21212,76.36364
"06059099229","14000US06059099229","Census Tract 992.29","Census Tract 992.29, Orange County, California","ca","140","00","ACSSF","0007005",,,,,"06","059",,,,"099229",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5973,5039,2773,78,0,1915,0,0,273,0,273,934,448,0,14,34,0,357,81,36,45,255.1515,289.697,304.2424,47.27273,10.30303,254.5455,10.30303,10.30303,116.9697,10.30303,116.9697,232.7273,148.4848,10.30303,13.93939,32.12121,10.30303,141.2121,47.87879,24.84848,40.60606,2430,1230,1200,56.36364,91.51515,90.90909
"06059099230","14000US06059099230","Census Tract 992.30","Census Tract 992.30, Orange County, California","ca","140","00","ACSSF","0007006",,,,,"06","059",,,,"099230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4790,4105,2752,25,0,1037,57,0,234,0,234,685,346,0,0,9,0,235,95,72,23,169.697,209.697,186.0606,25.45455,7.272727,107.8788,46.66667,7.272727,70.30303,7.272727,70.30303,121.8182,129.697,7.272727,7.272727,10.30303,7.272727,102.4242,64.24242,63.63636,23.0303,1472,1104,368,34.54546,60.60606,56.9697
"06059099231","14000US06059099231","Census Tract 992.31","Census Tract 992.31, Orange County, California","ca","140","00","ACSSF","0007007",,,,,"06","059",,,,"099231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5357,4885,3360,48,0,1270,0,0,207,0,207,472,342,0,0,0,0,81,49,21,28,185.4545,202.4242,203.6364,44.84848,10.30303,116.3636,10.30303,10.30303,65.45454,10.30303,65.45454,101.8182,113.9394,10.30303,10.30303,10.30303,10.30303,49.09091,27.27273,19.39394,19.39394,1745,1605,140,27.27273,50.30303,40
"06059099232","14000US06059099232","Census Tract 992.32","Census Tract 992.32, Orange County, California","ca","140","00","ACSSF","0007008",,,,,"06","059",,,,"099232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5371,4778,3112,12,0,1424,16,0,214,0,214,593,421,0,13,0,0,107,52,44,8,198.7879,216.3636,197.5758,13.93939,10.30303,120,13.93939,10.30303,66.06061,10.30303,66.06061,107.2727,83.0303,10.30303,12.72727,10.30303,10.30303,63.63636,28.48485,27.27273,7.878788,1856,1583,273,41.21212,62.42424,57.57576
"06059099233","14000US06059099233","Census Tract 992.33","Census Tract 992.33, Orange County, California","ca","140","00","ACSSF","0007009",,,,,"06","059",,,,"099233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223,2922,1622,0,0,1258,0,0,42,0,42,301,122,0,0,44,2,120,13,13,0,139.3939,131.5152,90.30303,7.272727,7.272727,104.2424,7.272727,7.272727,28.48485,7.272727,28.48485,40,70.30303,7.272727,7.272727,42.42424,2.424242,69.09091,12.12121,12.12121,7.272727,1044,875,169,18.18182,44.24242,45.45454
"06059099234","14000US06059099234","Census Tract 992.34","Census Tract 992.34, Orange County, California","ca","140","00","ACSSF","0007010",,,,,"06","059",,,,"099234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583,3093,1758,0,0,1242,12,22,59,0,59,490,431,0,0,21,0,12,26,10,16,158.1818,200.6061,176.9697,7.272727,7.272727,200,11.51515,13.93939,29.69697,7.272727,29.69697,143.0303,143.6364,7.272727,7.272727,15.15152,7.272727,12.12121,13.93939,9.090909,15.75758,1210,878,332,27.27273,47.87879,45.45454
"06059099235","14000US06059099235","Census Tract 992.35","Census Tract 992.35, Orange County, California","ca","140","00","ACSSF","0007011",,,,,"06","059",,,,"099235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4713,3625,2954,103,15,354,45,0,154,15,139,1088,478,0,7,34,40,477,52,13,39,201.8182,183.0303,190.303,45.45454,13.93939,95.15151,34.54546,7.272727,67.27273,20,62.42424,147.8788,112.7273,7.272727,6.666667,30.90909,37.57576,169.697,27.87879,11.51515,25.45455,2111,1059,1052,53.33333,66.06061,76.9697
"06059099237","14000US06059099237","Census Tract 992.37","Census Tract 992.37, Orange County, California","ca","140","00","ACSSF","0007012",,,,,"06","059",,,,"099237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564,3207,2630,42,13,373,0,5,144,12,132,357,204,0,14,16,0,75,48,22,26,107.8788,114.5455,120.6061,32.12121,11.51515,93.33334,7.272727,6.060606,53.33333,12.12121,52.72727,90.30303,52.72727,7.272727,11.51515,10.30303,7.272727,64.24242,27.27273,18.78788,18.78788,1224,977,247,24.24242,49.09091,43.63636
"06059099238","14000US06059099238","Census Tract 992.38","Census Tract 992.38, Orange County, California","ca","140","00","ACSSF","0007013",,,,,"06","059",,,,"099238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4190,3671,2880,12,0,634,0,16,129,0,129,519,447,0,0,0,0,72,0,0,0,193.9394,184.8485,158.7879,11.51515,7.272727,105.4545,7.272727,16.36364,46.06061,7.272727,46.06061,111.5152,80.60606,7.272727,7.272727,7.272727,7.272727,64.84849,7.272727,7.272727,7.272727,1373,1203,170,32.12121,67.27273,60
"06059099239","14000US06059099239","Census Tract 992.39","Census Tract 992.39, Orange County, California","ca","140","00","ACSSF","0007014",,,,,"06","059",,,,"099239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3615,3241,2376,1,119,645,0,0,100,0,100,374,339,0,0,0,0,35,0,0,0,164.8485,167.2727,181.8182,4.848485,68.48485,79.39394,7.272727,7.272727,45.45454,7.272727,45.45454,92.12122,88.48485,7.272727,7.272727,7.272727,7.272727,26.06061,7.272727,7.272727,7.272727,1316,1190,126,38.18182,47.27273,35.75758
"06059099240","14000US06059099240","Census Tract 992.40","Census Tract 992.40, Orange County, California","ca","140","00","ACSSF","0007015",,,,,"06","059",,,,"099240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5414,4569,3550,109,0,483,82,0,345,0,345,845,589,0,0,0,0,215,41,0,41,193.3333,210.9091,232.1212,105.4545,10.30303,89.69697,80.60606,10.30303,124.8485,10.30303,124.8485,135.7576,180,10.30303,10.30303,10.30303,10.30303,113.9394,30.90909,10.30303,30.90909,2081,1057,1024,70.90909,86.06061,98.18182
"06059099241","14000US06059099241","Census Tract 992.41","Census Tract 992.41, Orange County, California","ca","140","00","ACSSF","0007016",,,,,"06","059",,,,"099241",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4379,3433,1904,155,12,1145,24,0,193,0,193,946,663,0,68,0,8,181,26,5,21,220,203.6364,148.4848,72.12122,11.51515,141.2121,16.36364,7.272727,63.0303,7.272727,63.0303,185.4545,197.5758,7.272727,63.0303,7.272727,8.484848,84.84849,18.78788,5.454545,18.18182,1621,608,1013,55.75758,64.24242,64.24242
"06059099242","14000US06059099242","Census Tract 992.42","Census Tract 992.42, Orange County, California","ca","140","00","ACSSF","0007017",,,,,"06","059",,,,"099242",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598,2697,1934,70,23,445,46,0,179,0,179,901,525,0,20,0,0,315,41,41,0,153.3333,147.8788,156.3636,45.45454,15.75758,126.6667,29.69697,7.272727,74.54546,7.272727,74.54546,85.45454,120,7.272727,20,7.272727,7.272727,137.5758,22.42424,22.42424,7.272727,1164,639,525,15.75758,56.36364,53.33333
"06059099243","14000US06059099243","Census Tract 992.43","Census Tract 992.43, Orange County, California","ca","140","00","ACSSF","0007018",,,,,"06","059",,,,"099243",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4109,3652,2853,67,0,434,0,10,288,0,288,457,307,0,0,0,0,97,53,0,53,186.6667,196.3636,168.4848,64.84849,7.272727,80,7.272727,8.484848,130.9091,7.272727,130.9091,90.30303,65.45454,7.272727,7.272727,7.272727,7.272727,43.0303,37.57576,7.272727,37.57576,1752,1449,303,48.48485,58.18182,49.69697
"06059099244","14000US06059099244","Census Tract 992.44","Census Tract 992.44, Orange County, California","ca","140","00","ACSSF","0007019",,,,,"06","059",,,,"099244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547,3233,2810,0,0,379,0,0,44,0,44,314,97,0,0,0,0,63,154,154,0,134.5455,131.5152,138.7879,7.272727,7.272727,62.42424,7.272727,7.272727,29.69697,7.272727,29.69697,103.0303,28.48485,7.272727,7.272727,7.272727,7.272727,31.51515,95.15151,95.15151,7.272727,1765,1492,273,42.42424,55.75758,44.24242
"06059099245","14000US06059099245","Census Tract 992.45","Census Tract 992.45, Orange County, California","ca","140","00","ACSSF","0007020",,,,,"06","059",,,,"099245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2808,2449,2057,16,0,288,0,0,88,0,88,359,105,0,0,9,0,235,10,0,10,109.0909,118.1818,119.3939,15.75758,7.272727,40,7.272727,7.272727,35.15152,7.272727,35.15152,67.27273,32.12121,7.272727,7.272727,8.484848,7.272727,81.21212,9.69697,7.272727,9.69697,1094,948,146,17.57576,38.78788,36.9697
"06059099246","14000US06059099246","Census Tract 992.46","Census Tract 992.46, Orange County, California","ca","140","00","ACSSF","0007021",,,,,"06","059",,,,"099246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508,3333,2330,2,21,745,0,87,148,0,148,175,93,0,0,34,0,27,21,4,17,178.7879,172.1212,169.697,2.424242,14.54545,140.6061,7.272727,63.0303,52.12121,7.272727,52.12121,60.60606,40.60606,7.272727,7.272727,32.12121,7.272727,16.9697,17.57576,7.272727,15.75758,1216,1038,178,26.06061,62.42424,59.39394
"06059099247","14000US06059099247","Census Tract 992.47","Census Tract 992.47, Orange County, California","ca","140","00","ACSSF","0007022",,,,,"06","059",,,,"099247",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3420,1927,199,22,0,1664,0,0,42,0,42,1493,355,0,83,0,0,1055,0,0,0,133.9394,114.5455,64.24242,18.78788,7.272727,107.2727,7.272727,7.272727,20.60606,7.272727,20.60606,133.3333,110.9091,7.272727,65.45454,7.272727,7.272727,128.4848,7.272727,7.272727,7.272727,762,403,359,25.45455,34.54546,38.18182
